_submission__uuid,gender,age_class,hh_size,age_u5,age_5_18,age_18plus,age_u5_count,age_5_18_count,age_18plus_count,hh_size_categorical,hh_size_categorical_crude,cooking_fuel,material_house,modern_fuel_type,manufactured_material_house,radio,bed,_id,health_zone
e9d4a0cc-e661-4960-99a9-9b31e8943c38,f,"[18,25)",19,1,5,13,1,2+,2+,10+,7+,charcoal,bricks,1,1,yes,yes,457455815,Nyunzu
e9d4a0cc-e661-4960-99a9-9b31e8943c38,m,"[35,45)",19,1,5,13,1,2+,2+,10+,7+,charcoal,bricks,1,1,yes,yes,457455815,Nyunzu
e9d4a0cc-e661-4960-99a9-9b31e8943c38,m,"[25,35)",19,1,5,13,1,2+,2+,10+,7+,charcoal,bricks,1,1,yes,yes,457455815,Nyunzu
e9d4a0cc-e661-4960-99a9-9b31e8943c38,m,"[25,35)",19,1,5,13,1,2+,2+,10+,7+,charcoal,bricks,1,1,yes,yes,457455815,Nyunzu
e9d4a0cc-e661-4960-99a9-9b31e8943c38,f,"[55,65)",19,1,5,13,1,2+,2+,10+,7+,charcoal,bricks,1,1,yes,yes,457455815,Nyunzu
e9d4a0cc-e661-4960-99a9-9b31e8943c38,m,"[45,55)",19,1,5,13,1,2+,2+,10+,7+,charcoal,bricks,1,1,yes,yes,457455815,Nyunzu
e9d4a0cc-e661-4960-99a9-9b31e8943c38,m,"[35,45)",19,1,5,13,1,2+,2+,10+,7+,charcoal,bricks,1,1,yes,yes,457455815,Nyunzu
e9d4a0cc-e661-4960-99a9-9b31e8943c38,m,"[25,35)",19,1,5,13,1,2+,2+,10+,7+,charcoal,bricks,1,1,yes,yes,457455815,Nyunzu
e9d4a0cc-e661-4960-99a9-9b31e8943c38,f,"[18,25)",19,1,5,13,1,2+,2+,10+,7+,charcoal,bricks,1,1,yes,yes,457455815,Nyunzu
d2c32296-093e-4d47-99a5-33ff1e8b0941,m,"[18,25)",3,0,2,1,0,2+,1,"[0,4)","[0,6)",charcoal,wood_mud,1,0,yes,yes,457455939,Nyunzu
76f46ded-684d-4bfe-8cf8-57f87b948544,f,"[18,25)",9,2,5,2,2+,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,457455979,Nyunzu
76f46ded-684d-4bfe-8cf8-57f87b948544,m,"[25,35)",9,2,5,2,2+,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,457455979,Nyunzu
670079fa-cc49-4ac5-b65e-47e6de8d22b8,m,"[25,35)",11,3,5,3,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,no,457455993,Nyunzu
670079fa-cc49-4ac5-b65e-47e6de8d22b8,f,"[25,35)",11,3,5,3,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,no,457455993,Nyunzu
670079fa-cc49-4ac5-b65e-47e6de8d22b8,f,"[18,25)",11,3,5,3,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,no,457455993,Nyunzu
1fd841da-444a-4d6f-a2d8-2aaa33795cb4,f,"[18,25)",10,3,1,6,2+,1,2+,10+,7+,wood,wood_mud,0,0,no,no,457456013,Nyunzu
1fd841da-444a-4d6f-a2d8-2aaa33795cb4,m,"[25,35)",10,3,1,6,2+,1,2+,10+,7+,wood,wood_mud,0,0,no,no,457456013,Nyunzu
1fd841da-444a-4d6f-a2d8-2aaa33795cb4,m,"[18,25)",10,3,1,6,2+,1,2+,10+,7+,wood,wood_mud,0,0,no,no,457456013,Nyunzu
1fd841da-444a-4d6f-a2d8-2aaa33795cb4,f,"[18,25)",10,3,1,6,2+,1,2+,10+,7+,wood,wood_mud,0,0,no,no,457456013,Nyunzu
1fd841da-444a-4d6f-a2d8-2aaa33795cb4,m,"[25,35)",10,3,1,6,2+,1,2+,10+,7+,wood,wood_mud,0,0,no,no,457456013,Nyunzu
1fd841da-444a-4d6f-a2d8-2aaa33795cb4,f,"[18,25)",10,3,1,6,2+,1,2+,10+,7+,wood,wood_mud,0,0,no,no,457456013,Nyunzu
2cc2702d-b932-46e6-a074-cd2deabd3c2c,f,"[25,35)",6,2,3,1,2+,2+,1,"[4,7)","[0,6)",wood,wood_mud,0,0,no,no,457456038,Nyunzu
3dc00fbd-e629-40ad-bed9-fe890b928339,f,"[45,55)",8,1,3,4,1,2+,2+,"[7,10)",7+,wood,cement,0,1,no,yes,457460195,Nyunzu
3dc00fbd-e629-40ad-bed9-fe890b928339,m,"[45,55)",8,1,3,4,1,2+,2+,"[7,10)",7+,wood,cement,0,1,no,yes,457460195,Nyunzu
3dc00fbd-e629-40ad-bed9-fe890b928339,f,"[25,35)",8,1,3,4,1,2+,2+,"[7,10)",7+,wood,cement,0,1,no,yes,457460195,Nyunzu
3dc00fbd-e629-40ad-bed9-fe890b928339,m,"[45,55)",8,1,3,4,1,2+,2+,"[7,10)",7+,wood,cement,0,1,no,yes,457460195,Nyunzu
f0e02de4-e21d-4ffa-89a6-9b7d4aa33c20,f,"[18,25)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,457460221,Nyunzu
f0e02de4-e21d-4ffa-89a6-9b7d4aa33c20,m,"[25,35)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,457460221,Nyunzu
fea3bc2a-c5f8-4c73-858e-b83a1ed08e81,m,"[35,45)",7,1,1,5,1,1,2+,"[7,10)",7+,wood,bricks,0,1,no,no,457460246,Nyunzu
fea3bc2a-c5f8-4c73-858e-b83a1ed08e81,f,"[35,45)",7,1,1,5,1,1,2+,"[7,10)",7+,wood,bricks,0,1,no,no,457460246,Nyunzu
fea3bc2a-c5f8-4c73-858e-b83a1ed08e81,f,"[18,25)",7,1,1,5,1,1,2+,"[7,10)",7+,wood,bricks,0,1,no,no,457460246,Nyunzu
fea3bc2a-c5f8-4c73-858e-b83a1ed08e81,m,"[25,35)",7,1,1,5,1,1,2+,"[7,10)",7+,wood,bricks,0,1,no,no,457460246,Nyunzu
fea3bc2a-c5f8-4c73-858e-b83a1ed08e81,m,"[18,25)",7,1,1,5,1,1,2+,"[7,10)",7+,wood,bricks,0,1,no,no,457460246,Nyunzu
216b4550-0aaf-40bc-bfab-7996dc0ecc5f,f,"[25,35)",1,0,0,1,0,0,1,"[0,4)","[0,6)",charcoal,cement,1,1,yes,yes,457460265,Nyunzu
f7d6bf50-448d-49f5-8344-452cf7ebed7b,m,"[65,100]",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",charcoal,cement,1,1,no,yes,457460329,Nyunzu
f7d6bf50-448d-49f5-8344-452cf7ebed7b,f,"[55,65)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",charcoal,cement,1,1,no,yes,457460329,Nyunzu
f7d6bf50-448d-49f5-8344-452cf7ebed7b,m,"[18,25)",5,0,2,3,0,2+,2+,"[4,7)","[0,6)",charcoal,cement,1,1,no,yes,457460329,Nyunzu
dd1cd3a3-959c-4e4b-8720-80efee0a4513,f,"[35,45)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,cement,1,1,yes,yes,457472392,Kalemie
dd1cd3a3-959c-4e4b-8720-80efee0a4513,m,"[45,55)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,cement,1,1,yes,yes,457472392,Kalemie
dd1cd3a3-959c-4e4b-8720-80efee0a4513,m,"[18,25)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,cement,1,1,yes,yes,457472392,Kalemie
99441aed-1a40-4fe2-beb4-e6a4982d2b35,f,"[45,55)",13,2,5,6,2+,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,457472403,Kalemie
99441aed-1a40-4fe2-beb4-e6a4982d2b35,m,"[55,65)",13,2,5,6,2+,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,457472403,Kalemie
99441aed-1a40-4fe2-beb4-e6a4982d2b35,f,"[25,35)",13,2,5,6,2+,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,457472403,Kalemie
99441aed-1a40-4fe2-beb4-e6a4982d2b35,m,"[25,35)",13,2,5,6,2+,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,457472403,Kalemie
99441aed-1a40-4fe2-beb4-e6a4982d2b35,f,"[18,25)",13,2,5,6,2+,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,457472403,Kalemie
99441aed-1a40-4fe2-beb4-e6a4982d2b35,m,"[18,25)",13,2,5,6,2+,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,457472403,Kalemie
edbb5b39-24c3-4681-b4e0-9856ad60a0b7,m,"[45,55)",9,1,5,3,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,457472411,Kalemie
edbb5b39-24c3-4681-b4e0-9856ad60a0b7,f,"[35,45)",9,1,5,3,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,457472411,Kalemie
edbb5b39-24c3-4681-b4e0-9856ad60a0b7,m,"[18,25)",9,1,5,3,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,457472411,Kalemie
2ac864df-c7cd-4c60-bee8-a6d0d18fc027,f,"[25,35)",9,2,3,4,2+,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,no,yes,457472902,Kalemie
2ac864df-c7cd-4c60-bee8-a6d0d18fc027,m,"[25,35)",9,2,3,4,2+,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,no,yes,457472902,Kalemie
2ac864df-c7cd-4c60-bee8-a6d0d18fc027,f,"[18,25)",9,2,3,4,2+,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,no,yes,457472902,Kalemie
2ac864df-c7cd-4c60-bee8-a6d0d18fc027,f,"[45,55)",9,2,3,4,2+,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,no,yes,457472902,Kalemie
d14a00a4-d819-458a-85e8-040d0910f333,m,"[65,100]",7,0,3,4,0,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,457472955,Kalemie
d14a00a4-d819-458a-85e8-040d0910f333,f,"[55,65)",7,0,3,4,0,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,457472955,Kalemie
d14a00a4-d819-458a-85e8-040d0910f333,m,"[35,45)",7,0,3,4,0,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,457472955,Kalemie
d14a00a4-d819-458a-85e8-040d0910f333,m,"[25,35)",7,0,3,4,0,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,457472955,Kalemie
05c77eb7-3e9e-4047-9f70-d076b410162e,f,"[35,45)",4,0,1,3,0,1,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,457472974,Kalemie
05c77eb7-3e9e-4047-9f70-d076b410162e,f,"[65,100]",4,0,1,3,0,1,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,457472974,Kalemie
05c77eb7-3e9e-4047-9f70-d076b410162e,f,"[18,25)",4,0,1,3,0,1,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,457472974,Kalemie
bfce0143-8ebf-47fc-a80f-f79271746338,f,"[35,45)",15,3,8,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,yes,yes,457473015,Kalemie
bfce0143-8ebf-47fc-a80f-f79271746338,m,"[35,45)",15,3,8,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,yes,yes,457473015,Kalemie
bfce0143-8ebf-47fc-a80f-f79271746338,m,"[25,35)",15,3,8,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,yes,yes,457473015,Kalemie
bfce0143-8ebf-47fc-a80f-f79271746338,f,"[25,35)",15,3,8,4,2+,2+,2+,10+,7+,charcoal,wood_mud,1,0,yes,yes,457473015,Kalemie
16f1198b-f0df-48a2-b3c8-e5005b2ca6bc,f,"[35,45)",4,1,2,1,1,2+,1,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,yes,457473254,Kalemie
1f5e0b98-948f-4993-9324-aa0bc44aa27f,m,"[55,65)",10,1,3,6,1,2+,2+,10+,7+,charcoal,coated_adobe,1,1,yes,yes,457473266,Kalemie
1f5e0b98-948f-4993-9324-aa0bc44aa27f,f,"[45,55)",10,1,3,6,1,2+,2+,10+,7+,charcoal,coated_adobe,1,1,yes,yes,457473266,Kalemie
1f5e0b98-948f-4993-9324-aa0bc44aa27f,m,"[25,35)",10,1,3,6,1,2+,2+,10+,7+,charcoal,coated_adobe,1,1,yes,yes,457473266,Kalemie
1f5e0b98-948f-4993-9324-aa0bc44aa27f,m,"[18,25)",10,1,3,6,1,2+,2+,10+,7+,charcoal,coated_adobe,1,1,yes,yes,457473266,Kalemie
1f5e0b98-948f-4993-9324-aa0bc44aa27f,f,"[18,25)",10,1,3,6,1,2+,2+,10+,7+,charcoal,coated_adobe,1,1,yes,yes,457473266,Kalemie
1f5e0b98-948f-4993-9324-aa0bc44aa27f,f,"[18,25)",10,1,3,6,1,2+,2+,10+,7+,charcoal,coated_adobe,1,1,yes,yes,457473266,Kalemie
d9cf8c92-3bb9-4902-9606-394d75b757b0,f,"[18,25)",2,1,0,1,1,0,1,"[0,4)","[0,6)",charcoal,earth,1,0,no,yes,457484709,Kalemie
14f29f56-27db-4126-ad6d-7d530d654f71,f,"[35,45)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",charcoal,earth,1,0,yes,yes,457484723,Kalemie
14f29f56-27db-4126-ad6d-7d530d654f71,m,"[35,45)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",charcoal,earth,1,0,yes,yes,457484723,Kalemie
14f29f56-27db-4126-ad6d-7d530d654f71,f,"[18,25)",6,0,3,3,0,2+,2+,"[4,7)","[0,6)",charcoal,earth,1,0,yes,yes,457484723,Kalemie
a5ea77c4-4462-4d69-ad7c-70221dff8dad,f,"[25,35)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,457484751,Kalemie
a5ea77c4-4462-4d69-ad7c-70221dff8dad,f,"[65,100]",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,457484751,Kalemie
a5ea77c4-4462-4d69-ad7c-70221dff8dad,f,"[18,25)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,457484751,Kalemie
07d614c7-0490-413d-a432-64456126c78b,m,"[18,25)",11,1,4,6,1,2+,2+,10+,7+,charcoal,cement_blocks,1,1,yes,yes,457485376,Kalemie
07d614c7-0490-413d-a432-64456126c78b,m,"[35,45)",11,1,4,6,1,2+,2+,10+,7+,charcoal,cement_blocks,1,1,yes,yes,457485376,Kalemie
07d614c7-0490-413d-a432-64456126c78b,f,"[35,45)",11,1,4,6,1,2+,2+,10+,7+,charcoal,cement_blocks,1,1,yes,yes,457485376,Kalemie
07d614c7-0490-413d-a432-64456126c78b,m,"[18,25)",11,1,4,6,1,2+,2+,10+,7+,charcoal,cement_blocks,1,1,yes,yes,457485376,Kalemie
07d614c7-0490-413d-a432-64456126c78b,f,"[65,100]",11,1,4,6,1,2+,2+,10+,7+,charcoal,cement_blocks,1,1,yes,yes,457485376,Kalemie
07d614c7-0490-413d-a432-64456126c78b,m,"[18,25)",11,1,4,6,1,2+,2+,10+,7+,charcoal,cement_blocks,1,1,yes,yes,457485376,Kalemie
4238e710-620a-4223-a790-c1dc0f891fa0,m,"[18,25)",1,0,0,1,0,0,1,"[0,4)","[0,6)",no_cooking,coated_adobe,0,1,yes,yes,457485388,Kalemie
d83a8fe6-2361-4c2f-9562-43a36f7c9862,m,"[45,55)",14,1,9,4,1,2+,2+,10+,7+,charcoal,coated_adobe,1,1,yes,yes,457485397,Kalemie
d83a8fe6-2361-4c2f-9562-43a36f7c9862,f,"[35,45)",14,1,9,4,1,2+,2+,10+,7+,charcoal,coated_adobe,1,1,yes,yes,457485397,Kalemie
d83a8fe6-2361-4c2f-9562-43a36f7c9862,m,"[18,25)",14,1,9,4,1,2+,2+,10+,7+,charcoal,coated_adobe,1,1,yes,yes,457485397,Kalemie
d83a8fe6-2361-4c2f-9562-43a36f7c9862,f,"[18,25)",14,1,9,4,1,2+,2+,10+,7+,charcoal,coated_adobe,1,1,yes,yes,457485397,Kalemie
5fd35608-f348-4873-a017-caebbff41202,m,"[18,25)",3,1,0,2,1,0,2+,"[0,4)","[0,6)",wood,earth,0,0,yes,no,457492381,Kalemie
5fd35608-f348-4873-a017-caebbff41202,f,"[18,25)",3,1,0,2,1,0,2+,"[0,4)","[0,6)",wood,earth,0,0,yes,no,457492381,Kalemie
df55bef2-8335-4db9-ac3c-e70448f61cfb,f,"[25,35)",10,2,2,6,2+,2+,2+,10+,7+,charcoal,cement,1,1,no,yes,457492389,Kalemie
df55bef2-8335-4db9-ac3c-e70448f61cfb,m,"[45,55)",10,2,2,6,2+,2+,2+,10+,7+,charcoal,cement,1,1,no,yes,457492389,Kalemie
df55bef2-8335-4db9-ac3c-e70448f61cfb,m,"[18,25)",10,2,2,6,2+,2+,2+,10+,7+,charcoal,cement,1,1,no,yes,457492389,Kalemie
df55bef2-8335-4db9-ac3c-e70448f61cfb,m,"[18,25)",10,2,2,6,2+,2+,2+,10+,7+,charcoal,cement,1,1,no,yes,457492389,Kalemie
df55bef2-8335-4db9-ac3c-e70448f61cfb,m,"[18,25)",10,2,2,6,2+,2+,2+,10+,7+,charcoal,cement,1,1,no,yes,457492389,Kalemie
df55bef2-8335-4db9-ac3c-e70448f61cfb,m,"[18,25)",10,2,2,6,2+,2+,2+,10+,7+,charcoal,cement,1,1,no,yes,457492389,Kalemie
badacdbb-20a4-4c8e-bb66-e040757f9b70,f,"[25,35)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",wood,earth,0,0,no,yes,457492398,Kalemie
badacdbb-20a4-4c8e-bb66-e040757f9b70,m,"[25,35)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",wood,earth,0,0,no,yes,457492398,Kalemie
9f13dd54-a430-487f-ad43-eab81e4b23d9,m,"[45,55)",10,2,5,3,2+,2+,2+,10+,7+,wood,earth,0,0,yes,yes,457492418,Kalemie
9f13dd54-a430-487f-ad43-eab81e4b23d9,f,"[35,45)",10,2,5,3,2+,2+,2+,10+,7+,wood,earth,0,0,yes,yes,457492418,Kalemie
9f13dd54-a430-487f-ad43-eab81e4b23d9,m,"[18,25)",10,2,5,3,2+,2+,2+,10+,7+,wood,earth,0,0,yes,yes,457492418,Kalemie
758fa7f6-76fd-46d7-806e-c1863ee5ff8a,f,"[18,25)",8,1,3,4,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,457496770,Kalemie
758fa7f6-76fd-46d7-806e-c1863ee5ff8a,m,"[45,55)",8,1,3,4,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,457496770,Kalemie
758fa7f6-76fd-46d7-806e-c1863ee5ff8a,f,"[35,45)",8,1,3,4,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,457496770,Kalemie
758fa7f6-76fd-46d7-806e-c1863ee5ff8a,m,"[18,25)",8,1,3,4,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,457496770,Kalemie
f30d6c6f-48a6-466e-92df-806903b99780,m,"[65,100]",9,0,1,8,0,1,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,457496796,Kalemie
f30d6c6f-48a6-466e-92df-806903b99780,f,"[55,65)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,457496796,Kalemie
f30d6c6f-48a6-466e-92df-806903b99780,f,"[65,100]",9,0,1,8,0,1,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,457496796,Kalemie
f30d6c6f-48a6-466e-92df-806903b99780,m,"[65,100]",9,0,1,8,0,1,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,457496796,Kalemie
f30d6c6f-48a6-466e-92df-806903b99780,m,"[18,25)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,457496796,Kalemie
f30d6c6f-48a6-466e-92df-806903b99780,m,"[25,35)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,457496796,Kalemie
f30d6c6f-48a6-466e-92df-806903b99780,f,"[25,35)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,457496796,Kalemie
f30d6c6f-48a6-466e-92df-806903b99780,m,"[18,25)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,457496796,Kalemie
97eee2e4-9a7d-45e0-b182-da0ab2afd416,m,"[35,45)",10,1,5,4,1,2+,2+,10+,7+,wood,bamboo_mud,0,0,no,no,457997238,Nyunzu
97eee2e4-9a7d-45e0-b182-da0ab2afd416,f,"[25,35)",10,1,5,4,1,2+,2+,10+,7+,wood,bamboo_mud,0,0,no,no,457997238,Nyunzu
97eee2e4-9a7d-45e0-b182-da0ab2afd416,m,"[18,25)",10,1,5,4,1,2+,2+,10+,7+,wood,bamboo_mud,0,0,no,no,457997238,Nyunzu
97eee2e4-9a7d-45e0-b182-da0ab2afd416,f,"[45,55)",10,1,5,4,1,2+,2+,10+,7+,wood,bamboo_mud,0,0,no,no,457997238,Nyunzu
aae58694-2306-44b8-811c-defcdbf38566,f,"[55,65)",5,0,4,1,0,2+,1,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,no,457997301,Nyunzu
270829fa-9c7c-4d5b-b25c-0ae2579c9ad8,m,"[25,35)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457997409,Nyunzu
270829fa-9c7c-4d5b-b25c-0ae2579c9ad8,f,"[25,35)",7,1,4,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457997409,Nyunzu
70a1d1f9-0358-4489-8012-c5b336653abc,f,"[35,45)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,bricks,0,1,no,yes,457998261,Nyunzu
70a1d1f9-0358-4489-8012-c5b336653abc,m,"[45,55)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,bricks,0,1,no,yes,457998261,Nyunzu
70a1d1f9-0358-4489-8012-c5b336653abc,f,"[18,25)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,bricks,0,1,no,yes,457998261,Nyunzu
70a1d1f9-0358-4489-8012-c5b336653abc,f,"[18,25)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,bricks,0,1,no,yes,457998261,Nyunzu
2b15c6cf-5917-45c7-8a19-4d02216dd774,f,"[35,45)",9,1,3,5,1,2+,2+,"[7,10)",7+,wood,bricks,0,1,no,yes,457998426,Nyunzu
2b15c6cf-5917-45c7-8a19-4d02216dd774,m,"[18,25)",9,1,3,5,1,2+,2+,"[7,10)",7+,wood,bricks,0,1,no,yes,457998426,Nyunzu
2b15c6cf-5917-45c7-8a19-4d02216dd774,m,"[18,25)",9,1,3,5,1,2+,2+,"[7,10)",7+,wood,bricks,0,1,no,yes,457998426,Nyunzu
2b15c6cf-5917-45c7-8a19-4d02216dd774,f,"[18,25)",9,1,3,5,1,2+,2+,"[7,10)",7+,wood,bricks,0,1,no,yes,457998426,Nyunzu
2b15c6cf-5917-45c7-8a19-4d02216dd774,m,"[18,25)",9,1,3,5,1,2+,2+,"[7,10)",7+,wood,bricks,0,1,no,yes,457998426,Nyunzu
ed908afe-ae2c-48b3-9d21-28ef9e8bfd00,f,"[25,35)",7,2,1,4,2+,1,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999188,Nyunzu
ed908afe-ae2c-48b3-9d21-28ef9e8bfd00,m,"[35,45)",7,2,1,4,2+,1,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999188,Nyunzu
ed908afe-ae2c-48b3-9d21-28ef9e8bfd00,f,"[55,65)",7,2,1,4,2+,1,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999188,Nyunzu
ed908afe-ae2c-48b3-9d21-28ef9e8bfd00,f,"[25,35)",7,2,1,4,2+,1,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999188,Nyunzu
f40601f6-ec86-4748-b301-0cd236fc9307,f,"[45,55)",9,3,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999425,Nyunzu
f40601f6-ec86-4748-b301-0cd236fc9307,f,"[18,25)",9,3,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999425,Nyunzu
f40601f6-ec86-4748-b301-0cd236fc9307,m,"[65,100]",9,3,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999425,Nyunzu
f40601f6-ec86-4748-b301-0cd236fc9307,f,"[65,100]",9,3,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999425,Nyunzu
f5568b2e-ad65-48dc-a71d-93dab579d649,f,"[45,55)",7,0,4,3,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999491,Nyunzu
f5568b2e-ad65-48dc-a71d-93dab579d649,f,"[18,25)",7,0,4,3,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999491,Nyunzu
f5568b2e-ad65-48dc-a71d-93dab579d649,m,"[18,25)",7,0,4,3,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,457999491,Nyunzu
2286cbc2-a588-4696-9482-fadc25cbbb3c,f,"[25,35)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",wood,coated_adobe,0,1,yes,yes,457999583,Nyunzu
2286cbc2-a588-4696-9482-fadc25cbbb3c,m,"[25,35)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",wood,coated_adobe,0,1,yes,yes,457999583,Nyunzu
3d8dcd44-bc5d-4429-b408-0b4018cac337,f,"[35,45)",10,2,6,2,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,no,457999646,Nyunzu
3d8dcd44-bc5d-4429-b408-0b4018cac337,f,"[18,25)",10,2,6,2,2+,2+,2+,10+,7+,wood,wood_mud,0,0,no,no,457999646,Nyunzu
6108687e-2229-4cf8-a757-a76890830c2a,m,"[35,45)",9,1,4,4,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,yes,458011616,Nyemba
6108687e-2229-4cf8-a757-a76890830c2a,f,"[35,45)",9,1,4,4,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,yes,458011616,Nyemba
6108687e-2229-4cf8-a757-a76890830c2a,m,"[18,25)",9,1,4,4,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,yes,458011616,Nyemba
6108687e-2229-4cf8-a757-a76890830c2a,m,"[18,25)",9,1,4,4,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,yes,458011616,Nyemba
7ef725c3-f796-455b-936e-fb37325111e6,f,"[45,55)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,yes,458011631,Nyemba
7ef725c3-f796-455b-936e-fb37325111e6,f,"[18,25)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,yes,458011631,Nyemba
7ef725c3-f796-455b-936e-fb37325111e6,f,"[18,25)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,yes,458011631,Nyemba
ceb7e551-93fc-48d0-b55d-c1ef57b32974,f,"[25,35)",8,2,4,2,2+,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,yes,458011648,Nyemba
ceb7e551-93fc-48d0-b55d-c1ef57b32974,m,"[25,35)",8,2,4,2,2+,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,yes,458011648,Nyemba
